 *tel    numcsi   CsIInVoltage     errCsIInVoltage           CsIE       errCsIE
    3         3       0.171103     0.00171103        28.3888       0.283888
    3         3       0.247232     0.00247232          38.58         0.3858
    3         3       0.324659     0.00324659        48.6043       0.486043
    3         3       0.400458     0.00400458        58.5034       0.585034
    3         3       0.478199     0.00478199        68.3097       0.683097
    3         3       0.560282     0.00560282        78.7988       0.787988
    3         3       0.636667     0.00636667        88.4982       0.884982
    3         3        0.72004      0.0072004        98.9224       0.989224
    3         3       0.796131     0.00796131          108.6          1.086
    3         3       0.873951     0.00873951         118.29         1.1829
    3         3       0.956796     0.00956796        128.751        1.28751
    3         3        1.03448      0.0103448        138.498        1.38498
    3         3        1.11431      0.0111431        148.286        1.48286
    3         3        1.20037      0.0120037        158.878        1.58878
    3         3        1.28154      0.0128154         168.77         1.6877
    3         3        1.36564      0.0136564        178.718        1.78718
    3         3        1.44962      0.0144962        188.726        1.88726
    3         3         1.5346       0.015346        198.799        1.98799
    3         3        1.62073      0.0162073        208.937        2.08937
    4         0      0.0151447    0.000151447        5.26243      0.0526243
    4         0       0.084065     0.00084065        16.9362       0.169362
    4         0       0.156244     0.00156244        27.5621       0.275621
    4         0       0.234128     0.00234128        38.6502       0.386502
    4         0        0.31215      0.0031215        49.5842       0.495842
    4         0       0.389706     0.00389706        60.3973       0.603973
    4         0       0.473537     0.00473537        71.8743       0.718743
    4         0       0.551542     0.00551542        82.5076       0.825076
    4         0       0.634517     0.00634517        93.8431       0.938431
    4         0       0.712695     0.00712695        104.389        1.04389
    4         0        0.79631      0.0079631        115.673        1.15673
    4         0       0.879304     0.00879304        126.957        1.26957
    4         0       0.957981     0.00957981        137.502        1.37502
    4         0         1.0416       0.010416        148.828        1.48828
    4         0        1.12162      0.0112162        159.432        1.59432
    4         0        1.20907      0.0120907        170.839        1.70839
    4         0         1.2907       0.012907        181.533        1.81533
    4         0        1.37521      0.0137521         192.28         1.9228
    4         0        1.46591      0.0146591        203.856        2.03856
    4         0         1.5523       0.015523        214.721        2.14721
    4         0        1.63862      0.0163862        225.649        2.25649
    4         1       0.025371     0.00025371         6.9907       0.069907
    4         1      0.0863087    0.000863087        17.5961       0.175961
    4         1       0.161711     0.00161711        28.5164       0.285164
    4         1       0.241597     0.00241597        39.5318       0.395318
    4         1       0.322557     0.00322557        50.4463       0.504463
    4         1       0.403536     0.00403536        61.3761       0.613761
    4         1       0.484527     0.00484527          72.34         0.7234
    4         1       0.564386     0.00564386        83.3401       0.833401
    4         1       0.645279     0.00645279        94.3767       0.943767
    4         1       0.726283     0.00726283        105.454        1.05454
    4         1       0.806194     0.00806194        116.574        1.16574
    4         1       0.887245     0.00887245        127.742        1.27742
    4         1       0.968555     0.00968555        138.961        1.38961
    4         1        1.04475      0.0104475        149.482        1.49482
    4         1        1.12686      0.0112686        160.813        1.60813
    4         1        1.20559      0.0120559        171.443        1.71443
    4         1        1.29031      0.0129031        182.895        1.82895
    4         1        1.37167      0.0137167        193.646        1.93646
    4         1        1.45438      0.0145438        204.459        2.04459
    4         1        1.53632      0.0153632        215.332        2.15332
    4         1        1.62079      0.0162079        226.271        2.26271
    4         1        1.70487      0.0170487        237.273        2.37273
    4         2      0.0258594    0.000258594        6.28227      0.0628227
    4         2      0.0977338    0.000977338        17.6023       0.176023
    4         2       0.177763     0.00177763        28.5791       0.285791
    4         2       0.263911     0.00263911        39.5955       0.395955
    4         2       0.350213     0.00350213        50.3735       0.503735
    4         2       0.441148     0.00441148        61.7192       0.617192
    4         2       0.526826     0.00526826         72.351        0.72351
    4         2       0.618478     0.00618478        83.6259       0.836259
    4         2       0.708941     0.00708941        94.8992       0.948992
    4         2       0.795414     0.00795414        105.519        1.05519
    4         2       0.886522     0.00886522        116.826        1.16826
