 *tel  csi     Z    A     CsICh  errCsICh     CsIV         errCsIV             CsIE        errCsIE            ESi        errESi
    5    0    3    7       554       0.5        0.48117      0.0048117          75.2565       0.752565        72.9419       0.729419
    5    0    3    7       559       0.5       0.486137     0.00486137          75.9001       0.759001         72.678        0.72678
    5    0    3    7       564       0.5       0.491105     0.00491105          76.5432       0.765432        72.4162       0.724162
    5    0    3    7       569       0.5       0.496077     0.00496077          77.1858       0.771858        72.1562       0.721562
    5    0    3    7       574       0.5        0.50105      0.0050105          77.8279       0.778279        71.8982       0.718982
    5    0    3    7       579       0.5       0.506022     0.00506022          78.4694       0.784694        71.6421       0.716421
    5    0    3    7       584       0.5       0.510991     0.00510991          79.1104       0.791104        71.3878       0.713878
    5    0    3    7       589       0.5       0.515954     0.00515954          79.7506       0.797506        71.1354       0.711354
    5    0    3    7       594       0.5        0.52091      0.0052091          80.3903       0.803903        70.8848       0.708848
    5    0    3    7       599       0.5       0.525856     0.00525856          81.0292       0.810292         70.636        0.70636
    5    0    3    7       604       0.5       0.530789     0.00530789          81.6674       0.816674         70.389        0.70389
    5    0    3    7       609       0.5       0.535707     0.00535707           82.305        0.82305        70.1438       0.701438
    5    0    3    7       614       0.5       0.540609     0.00540609          82.9418       0.829418        69.9004       0.699004
    5    0    3    7       619       0.5       0.545492     0.00545492           83.578        0.83578        69.6587       0.696587
    5    0    3    7       624       0.5       0.550359     0.00550359          84.2135       0.842135        69.4187       0.694187
    5    0    3    7       629       0.5       0.555214     0.00555214          84.8483       0.848483        69.1804       0.691804
    5    0    3    7       634       0.5       0.560061     0.00560061          85.4825       0.854825        68.9438       0.689438
    5    0    3    7       639       0.5       0.564906     0.00564906          86.1161       0.861161        68.7089       0.687089
    5    0    3    7       644       0.5        0.56975      0.0056975          86.7491       0.867491        68.4756       0.684756
    5    0    3    7       649       0.5         0.5746       0.005746          87.3815       0.873815         68.244        0.68244
    5    0    3    7       654       0.5       0.579458     0.00579458          88.0134       0.880134         68.014        0.68014
    5    0    3    7       659       0.5       0.584328     0.00584328          88.6447       0.886447        67.7856       0.677856
    5    0    3    7       664       0.5       0.589216     0.00589216          89.2754       0.892754        67.5588       0.675588
    5    0    3    7       669       0.5       0.594124     0.00594124          89.9056       0.899056        67.3336       0.673336
    5    0    3    7       674       0.5       0.599051     0.00599051          90.5353       0.905353        67.1099       0.671099
    5    0    3    7       679       0.5       0.603995     0.00603995          91.1645       0.911645        66.8878       0.668878
    5    0    3    7       684       0.5       0.608951     0.00608951          91.7931       0.917931        66.6672       0.666672
    5    0    3    7       689       0.5       0.613918     0.00613918          92.4211       0.924211        66.4481       0.664481
    5    0    3    7       694       0.5       0.618892     0.00618892          93.0487       0.930487        66.2305       0.662305
    5    0    3    7       699       0.5        0.62387      0.0062387          93.6757       0.936757        66.0144       0.660144
    5    0    3    7       704       0.5        0.62885      0.0062885          94.3021       0.943021        65.7998       0.657998
    5    0    3    7       709       0.5       0.633828     0.00633828           94.928        0.94928        65.5867       0.655867
    5    0    3    7       714       0.5       0.638801     0.00638801          95.5534       0.955534        65.3749       0.653749
    5    0    3    7       719       0.5       0.643768     0.00643768          96.1783       0.961783        65.1647       0.651647
    5    0    3    7       724       0.5       0.648728     0.00648728          96.8026       0.968026        64.9558       0.649558
    5    0    3    7       729       0.5       0.653684     0.00653684          97.4264       0.974264        64.7483       0.647483
    5    0    3    7       734       0.5       0.658637     0.00658637          98.0497       0.980497        64.5423       0.645423
    5    0    3    7       739       0.5       0.663589     0.00663589          98.6725       0.986725        64.3376       0.643376
    5    0    3    7       744       0.5       0.668542     0.00668542          99.2948       0.992948        64.1342       0.641342
    5    0    3    7       749       0.5       0.673498     0.00673498          99.9165       0.999165        63.9323       0.639323
    5    0    3    7       754       0.5       0.678458     0.00678458          100.538        1.00538        63.7316       0.637316
    5    0    3    7       759       0.5       0.683424     0.00683424          101.159        1.01159        63.5323       0.635323
    5    0    3    7       764       0.5       0.688398     0.00688398          101.779        1.01779        63.3343       0.633343
    5    0    3    7       769       0.5       0.693381     0.00693381          102.399        1.02399        63.1377       0.631377
    5    0    3    7       774       0.5       0.698369     0.00698369          103.018        1.03018        62.9423       0.629423
    5    0    3    7       779       0.5       0.703359     0.00703359          103.637        1.03637        62.7481       0.627481
    5    0    3    7       784       0.5       0.708349     0.00708349          104.255        1.04255        62.5553       0.625553
    5    0    3    7       789       0.5       0.713334     0.00713334          104.873        1.04873        62.3637       0.623637
    5    0    3    7       794       0.5       0.718312     0.00718312           105.49         1.0549        62.1733       0.621733
    5    0    3    7       799       0.5       0.723278     0.00723278          106.107        1.06107        61.9842       0.619842
    5    0    3    7       804       0.5       0.728231     0.00728231          106.724        1.06724        61.7963       0.617963
    5    0    3    7       809       0.5       0.733165     0.00733165           107.34         1.0734        61.6096       0.616096
    5    0    3    7       814       0.5       0.738079     0.00738079          107.955        1.07955        61.4241       0.614241
    5    0    3    7       819       0.5       0.742971     0.00742971           108.57         1.0857        61.2398       0.612398
    5    0    3    7       824       0.5       0.747844     0.00747844          109.185        1.09185        61.0567       0.610567
    5    0    3    7       829       0.5       0.752703     0.00752703          109.799        1.09799        60.8748       0.608748
    5    0    3    7       834       0.5       0.757553     0.00757553          110.413        1.10413         60.694        0.60694
    5    0    3    7       839       0.5       0.762397     0.00762397          111.026        1.11026        60.5143       0.605143
    5    0    3    7       844       0.5        0.76724      0.0076724          111.639        1.11639        60.3358       0.603358
    5    0    3    7       849       0.5       0.772086     0.00772086          112.251        1.12251        60.1584       0.601584
    5    0    3    7       854       0.5       0.776939     0.00776939          112.863        1.12863        59.9821       0.599821
    5    0    3    7       859       0.5       0.781804     0.00781804          113.474        1.13474         59.807        0.59807
    5    0    3    7       864       0.5       0.786684     0.00786684          114.085        1.14085        59.6329       0.596329
    5    0    3    7       869       0.5       0.791584     0.00791584          114.696        1.14696        59.4599       0.594599
    5    0    3    7       874       0.5       0.796501     0.00796501          115.306        1.15306         59.288        0.59288
    5    0    3    7       879       0.5       0.801432     0.00801432          115.916        1.15916        59.1172       0.591172
    5    0    3    7       884       0.5       0.806377     0.00806377          116.525        1.16525        58.9474       0.589474
    5    0    3    7       889       0.5       0.811332     0.00811332          117.134        1.17134        58.7786       0.587786
    5    0    3    7       894       0.5       0.816296     0.00816296          117.743        1.17743        58.6109       0.586109
    5    0    3    7       899       0.5       0.821266     0.00821266          118.351        1.18351        58.4443       0.584443
    5    0    3    7       904       0.5       0.826241     0.00826241          118.958        1.18958        58.2786       0.582786
    5    0    3    7       909       0.5       0.831218     0.00831218          119.566        1.19566         58.114        0.58114
    5    0    3    7       914       0.5       0.836194     0.00836194          120.172        1.20172        57.9504       0.579504
    5    0    3    7       919       0.5        0.84117      0.0084117          120.779        1.20779        57.7877       0.577877
    5    0    3    7       924       0.5       0.846145     0.00846145          121.385        1.21385        57.6261       0.576261
    5    0    3    7       929       0.5       0.851119     0.00851119           121.99         1.2199        57.4654       0.574654
    5    0    3    7       934       0.5       0.856095     0.00856095          122.596        1.22596        57.3057       0.573057
    5    0    3    7       939       0.5       0.861071     0.00861071            123.2          1.232        57.1469       0.571469
    5    0    3    7       944       0.5        0.86605      0.0086605          123.805        1.23805        56.9892       0.569892
    5    0    3    7       949       0.5       0.871031     0.00871031          124.409        1.24409        56.8323       0.568323
    5    0    3    7       954       0.5       0.876016     0.00876016          125.013        1.25013        56.6764       0.566764
    5    0    3    7       959       0.5       0.881004     0.00881004          125.616        1.25616        56.5214       0.565214
    5    0    3    7       964       0.5       0.885998     0.00885998          126.219        1.26219        56.3673       0.563673
    5    0    3    7       969       0.5       0.890996     0.00890996          126.821        1.26821        56.2142       0.562142
    5    0    3    7       974       0.5       0.895995     0.00895995          127.423        1.27423         56.062        0.56062
    5    0    3    7       979       0.5       0.900994     0.00900994          128.025        1.28025        55.9106       0.559106
    5    0    3    7       984       0.5       0.905989     0.00905989          128.626        1.28626        55.7601       0.557601
    5    0    3    7       989       0.5       0.910979     0.00910979          129.227        1.29227        55.6106       0.556106
    5    0    3    7       994       0.5        0.91596      0.0091596          129.828        1.29828        55.4619       0.554619
    5    0    3    7       999       0.5       0.920931     0.00920931          130.428        1.30428         55.314        0.55314
    5    0    3    7      1004       0.5       0.925889     0.00925889          131.028        1.31028         55.167        0.55167
    5    0    3    7      1009       0.5       0.930831     0.00930831          131.627        1.31627        55.0209       0.550209
    5    0    3    7      1014       0.5       0.935755     0.00935755          132.226        1.32226        54.8756       0.548756
    5    0    3    7      1019       0.5       0.940663     0.00940663          132.825        1.32825        54.7312       0.547312
    5    0    3    7      1024       0.5       0.945558     0.00945558          133.424        1.33424        54.5876       0.545876
    5    0    3    7      1029       0.5       0.950445     0.00950445          134.022        1.34022        54.4448       0.544448
    5    0    3    7      1034       0.5       0.955328     0.00955328          134.619        1.34619        54.3028       0.543028
    5    0    3    7      1039       0.5        0.96021      0.0096021          135.217        1.35217        54.1616       0.541616
    5    0    3    7      1044       0.5       0.965097     0.00965097          135.814        1.35814        54.0213       0.540213
    5    0    3    7      1049       0.5       0.969993     0.00969993           136.41         1.3641        53.8817       0.538817
    5    0    3    7      1054       0.5       0.974901     0.00974901          137.007        1.37007        53.7429       0.537429
    5    0    3    7      1059       0.5       0.979826     0.00979826          137.602        1.37602         53.605        0.53605
    5    0    3    7      1064       0.5       0.984773     0.00984773          138.198        1.38198        53.4677       0.534677
    5    0    3    7      1069       0.5        0.98974      0.0098974          138.793        1.38793        53.3313       0.533313
    5    0    3    7      1074       0.5       0.994728     0.00994728          139.388        1.39388        53.1956       0.531956
    5    0    3    7      1079       0.5       0.999732     0.00999732          139.983        1.39983        53.0607       0.530607
    5    0    3    7      1084       0.5        1.00475      0.0100475          140.577        1.40577        52.9265       0.529265
    5    0    3    7      1089       0.5        1.00978      0.0100978          141.171        1.41171        52.7931       0.527931
    5    0    3    7      1094       0.5        1.01482      0.0101482          141.765        1.41765        52.6604       0.526604
    5    0    3    7      1099       0.5        1.01987      0.0101987          142.358        1.42358        52.5285       0.525285
    5    0    3    7      1104       0.5        1.02493      0.0102493          142.951        1.42951        52.3973       0.523973
    5    0    3    7      1109       0.5        1.02999      0.0102999          143.543        1.43543        52.2668       0.522668
    5    0    3    7      1114       0.5        1.03505      0.0103505          144.136        1.44136         52.137        0.52137
    5    0    3    7      1119       0.5        1.04011      0.0104011          144.728        1.44728        52.0079       0.520079
    5    0    3    7      1124       0.5        1.04517      0.0104517          145.319        1.45319        51.8796       0.518796
    5    0    3    7      1129       0.5        1.05024      0.0105024          145.911        1.45911        51.7519       0.517519
    5    0    3    7      1134       0.5         1.0553       0.010553          146.502        1.46502         51.625        0.51625
    5    0    3    7      1139       0.5        1.06038      0.0106038          147.092        1.47092        51.4987       0.514987
    5    0    3    7      1144       0.5        1.06545      0.0106545          147.683        1.47683        51.3731       0.513731
    5    0    3    7      1149       0.5        1.07053      0.0107053          148.273        1.48273        51.2482       0.512482
    5    0    3    7      1154       0.5        1.07562      0.0107562          148.862        1.48862        51.1239       0.511239
    5    0    3    7      1159       0.5        1.08071      0.0108071          149.452        1.49452        51.0003       0.510003
    5    0    3    7      1164       0.5        1.08581      0.0108581          150.041        1.50041        50.8774       0.508774
    5    0    3    7      1169       0.5        1.09092      0.0109092           150.63         1.5063        50.7551       0.507551
    5    0    3    7      1174       0.5        1.09602      0.0109602          151.218        1.51218        50.6335       0.506335
    5    0    3    7      1179       0.5        1.10113      0.0110113          151.807        1.51807        50.5125       0.505125
    5    0    3    7      1184       0.5        1.10623      0.0110623          152.395        1.52395        50.3922       0.503922
    5    0    3    7      1189       0.5        1.11133      0.0111133          152.982        1.52982        50.2725       0.502725
    5    0    3    7      1194       0.5        1.11642      0.0111642           153.57         1.5357        50.1535       0.501535
    5    0    3    7      1199       0.5         1.1215       0.011215          154.157        1.54157         50.035        0.50035
    5    0    3    7      1204       0.5        1.12657      0.0112657          154.744        1.54744        49.9172       0.499172
    5    0    3    7      1209       0.5        1.13163      0.0113163           155.33         1.5533           49.8          0.498
    5    0    3    7      1214       0.5        1.13667      0.0113667          155.916        1.55916        49.6834       0.496834
    5    0    3    7      1219       0.5        1.14171      0.0114171          156.502        1.56502        49.5674       0.495674
    5    0    3    7      1224       0.5        1.14674      0.0114674          157.088        1.57088        49.4521       0.494521
    5    0    3    7      1229       0.5        1.15177      0.0115177          157.673        1.57673        49.3373       0.493373
    5    0    3    7      1234       0.5         1.1568       0.011568          158.258        1.58258        49.2231       0.492231
    5    0    3    7      1239       0.5        1.16185      0.0116185          158.843        1.58843        49.1095       0.491095
    5    0    3    7      1244       0.5        1.16691      0.0116691          159.428        1.59428        48.9965       0.489965
    5    0    3    7      1249       0.5        1.17198      0.0117198          160.012        1.60012         48.884        0.48884
    5    0    3    7      1254       0.5        1.17708      0.0117708          160.596        1.60596        48.7722       0.487722
    5    0    3    7      1259       0.5         1.1822       0.011822           161.18         1.6118        48.6609       0.486609
    5    0    3    7      1264       0.5        1.18735      0.0118735          161.763        1.61763        48.5502       0.485502
    5    0    3    7      1269       0.5        1.19253      0.0119253          162.346        1.62346          48.44         0.4844
    5    0    3    7      1274       0.5        1.19772      0.0119772          162.929        1.62929        48.3304       0.483304
    5    0    3    7      1279       0.5        1.20293      0.0120293          163.512        1.63512        48.2213       0.482213
    5    0    3    7      1284       0.5        1.20817      0.0120817          164.094        1.64094        48.1128       0.481128
    5    0    3    7      1289       0.5        1.21341      0.0121341          164.676        1.64676        48.0049       0.480049
    5    0    3    7      1294       0.5        1.21867      0.0121867          165.258        1.65258        47.8974       0.478974
    5    0    3    7      1299       0.5        1.22394      0.0122394           165.84         1.6584        47.7906       0.477906
    5    0    3    7      1304       0.5        1.22922      0.0122922          166.421        1.66421        47.6842       0.476842
    5    0    3    7      1309       0.5         1.2345       0.012345          167.002        1.67002        47.5784       0.475784
    5    0    3    7      1314       0.5        1.23979      0.0123979          167.583        1.67583        47.4731       0.474731
    5    0    3    7      1319       0.5        1.24508      0.0124508          168.164        1.68164        47.3683       0.473683
    5    0    3    7      1324       0.5        1.25036      0.0125036          168.744        1.68744        47.2641       0.472641
    5    0    3    7      1329       0.5        1.25564      0.0125564          169.324        1.69324        47.1603       0.471603
    5    0    3    7      1334       0.5        1.26091      0.0126091          169.904        1.69904        47.0571       0.470571
    5    0    3    7      1339       0.5        1.26616      0.0126616          170.484        1.70484        46.9544       0.469544
    5    0    3    7      1344       0.5         1.2714       0.012714          171.063        1.71063        46.8521       0.468521
    5    0    3    7      1349       0.5        1.27663      0.0127663          171.642        1.71642        46.7504       0.467504
    5    0    3    7      1354       0.5        1.28183      0.0128183          172.221        1.72221        46.6492       0.466492
    5    0    3    7      1359       0.5        1.28701      0.0128701            172.8          1.728        46.5485       0.465485
    5    0    3    7      1364       0.5        1.29219      0.0129219          173.378        1.73378        46.4482       0.464482
    5    0    3    7      1369       0.5        1.29737      0.0129737          173.956        1.73956        46.3484       0.463484
    5    0    3    7      1374       0.5        1.30255      0.0130255          174.534        1.74534        46.2491       0.462491
    5    0    3    7      1379       0.5        1.30774      0.0130774          175.112        1.75112        46.1503       0.461503
    5    0    3    7      1384       0.5        1.31294      0.0131294          175.689        1.75689         46.052        0.46052
    5    0    3    7      1389       0.5        1.31816      0.0131816          176.267        1.76267        45.9541       0.459541
    5    0    3    7      1394       0.5        1.32342      0.0132342          176.844        1.76844        45.8567       0.458567
    5    0    3    7      1399       0.5         1.3287       0.013287           177.42         1.7742        45.7598       0.457598
    5    0    3    7      1404       0.5        1.33402      0.0133402          177.997        1.77997        45.6633       0.456633
    5    0    3    7      1409       0.5        1.33937      0.0133937          178.573        1.78573        45.5673       0.455673
    5    0    3    7      1414       0.5        1.34474      0.0134474          179.149        1.79149        45.4717       0.454717
    5    0    3    7      1419       0.5        1.35013      0.0135013          179.725        1.79725        45.3766       0.453766
    5    0    3    7      1424       0.5        1.35554      0.0135554          180.301        1.80301         45.282        0.45282
    5    0    3    7      1429       0.5        1.36096      0.0136096          180.876        1.80876        45.1877       0.451877
    5    0    3    7      1434       0.5        1.36639      0.0136639          181.452        1.81452        45.0939       0.450939
    5    0    3    7      1439       0.5        1.37183      0.0137183          182.027        1.82027        45.0006       0.450006
    5    0    3    7      1444       0.5        1.37726      0.0137726          182.601        1.82601        44.9077       0.449077
    5    0    3    7      1449       0.5        1.38269      0.0138269          183.176        1.83176        44.8152       0.448152
    5    0    3    7      1454       0.5        1.38812      0.0138812           183.75         1.8375        44.7232       0.447232
    5    0    3    7      1459       0.5        1.39354      0.0139354          184.325        1.84325        44.6315       0.446315
    5    0    3    7      1464       0.5        1.39896      0.0139896          184.899        1.84899        44.5403       0.445403
    5    0    3    7      1469       0.5        1.40437      0.0140437          185.472        1.85472        44.4496       0.444496
    5    0    3    7      1474       0.5        1.40977      0.0140977          186.046        1.86046        44.3592       0.443592
    5    0    3    7      1479       0.5        1.41516      0.0141516          186.619        1.86619        44.2692       0.442692
    5    0    3    7      1484       0.5        1.42053      0.0142053          187.192        1.87192        44.1797       0.441797
    5    0    3    7      1489       0.5        1.42589      0.0142589          187.765        1.87765        44.0906       0.440906
    5    0    3    7      1494       0.5        1.43124      0.0143124          188.338        1.88338        44.0019       0.440019
    5    0    3    7      1499       0.5        1.43659      0.0143659          188.911        1.88911        43.9135       0.439135
    5    0    3    7      1504       0.5        1.44192      0.0144192          189.483        1.89483        43.8256       0.438256
    5    0    3    7      1509       0.5        1.44726      0.0144726          190.055        1.90055        43.7381       0.437381
    5    0    3    7      1514       0.5         1.4526       0.014526          190.627        1.90627        43.6509       0.436509
    5    0    3    7      1519       0.5        1.45794      0.0145794          191.199        1.91199        43.5642       0.435642
    5    0    3    7      1524       0.5         1.4633       0.014633           191.77         1.9177        43.4779       0.434779
    5    0    3    7      1529       0.5        1.46866      0.0146866          192.342        1.92342        43.3919       0.433919
    5    0    3    7      1534       0.5        1.47405      0.0147405          192.913        1.92913        43.3063       0.433063
    5    0    3    7      1539       0.5        1.47945      0.0147945          193.484        1.93484        43.2211       0.432211
    5    0    3    7      1544       0.5        1.48487      0.0148487          194.055        1.94055        43.1363       0.431363
    5    0    3    7      1549       0.5        1.49032      0.0149032          194.625        1.94625        43.0518       0.430518
    5    0    3    7      1554       0.5        1.49577      0.0149577          195.196        1.95196        42.9678       0.429678
    5    0    3    7      1559       0.5        1.50125      0.0150125          195.766        1.95766        42.8841       0.428841
    5    0    3    7      1564       0.5        1.50675      0.0150675          196.336        1.96336        42.8007       0.428007
    5    0    3    7      1569       0.5        1.51226      0.0151226          196.906        1.96906        42.7178       0.427178
    5    0    3    7      1574       0.5        1.51779      0.0151779          197.475        1.97475        42.6352       0.426352
    5    0    3    7      1579       0.5        1.52333      0.0152333          198.045        1.98045        42.5529       0.425529
    5    0    3    7      1584       0.5        1.52889      0.0152889          198.614        1.98614         42.471        0.42471
    5    0    3    7      1589       0.5        1.53445      0.0153445          199.183        1.99183        42.3895       0.423895
    5    0    3    7      1594       0.5        1.54002      0.0154002          199.752        1.99752        42.3083       0.423083
    5    0    3    7      1599       0.5        1.54559      0.0154559          200.321        2.00321        42.2275       0.422275
    5    0    3    7      1604       0.5        1.55114      0.0155114           200.89         2.0089        42.1471       0.421471
    5    0    3    7      1609       0.5        1.55669      0.0155669          201.458        2.01458        42.0669       0.420669
    5    0    3    7      1614       0.5        1.56221      0.0156221          202.027        2.02027        41.9872       0.419872
    5    0    3    7      1619       0.5         1.5677       0.015677          202.595        2.02595        41.9077       0.419077
    5    0    3    7      1624       0.5        1.57316      0.0157316          203.163        2.03163        41.8286       0.418286
    5    0    3    7      1629       0.5         1.5786       0.015786           203.73         2.0373        41.7499       0.417499
    5    0    3    7      1634       0.5        1.58401      0.0158401          204.298        2.04298        41.6714       0.416714
    5    0    3    7      1639       0.5        1.58941      0.0158941          204.865        2.04865        41.5933       0.415933
    5    0    3    7      1644       0.5         1.5948       0.015948          205.433        2.05433        41.5156       0.415156
    5    0    3    7      1649       0.5         1.6002       0.016002              206           2.06        41.4382       0.414382
    5    0    3    7      1654       0.5        1.60561      0.0160561          206.567        2.06567        41.3611       0.413611
    5    0    3    7      1659       0.5        1.61103      0.0161103          207.134        2.07134        41.2843       0.412843
    5    0    3    7      1664       0.5        1.61648      0.0161648            207.7          2.077        41.2078       0.412078
    5    0    3    7      1669       0.5        1.62197      0.0162197          208.267        2.08267        41.1317       0.411317
    5    0    3    7      1674       0.5        1.62749      0.0162749          208.833        2.08833        41.0559       0.410559
    5    0    3    7      1679       0.5        1.63304      0.0163304          209.399        2.09399        40.9804       0.409804
    5    0    3    7      1684       0.5        1.63862      0.0163862          209.965        2.09965        40.9052       0.409052
    5    0    3    7      1689       0.5        1.64422      0.0164422          210.531        2.10531        40.8303       0.408303
    5    0    3    8        84       0.5      0.0149278    0.000149278          5.34532      0.0534532        122.019        1.22019
    5    0    3    8        89       0.5      0.0199709    0.000199709            6.583        0.06583        120.993        1.20993
    5    0    3    8        94       0.5      0.0250537    0.000250537           7.7802       0.077802        120.009        1.20009
    5    0    3    8        99       0.5      0.0301564    0.000301564          8.92943      0.0892943        119.065        1.19065
    5    0    3    8       104       0.5      0.0352464    0.000352464          10.0443       0.100443        118.155        1.18155
    5    0    3    8       109       0.5      0.0402838    0.000402838          11.1362       0.111362        117.279        1.17279
    5    0    3    8       114       0.5      0.0453225    0.000453225          12.2014       0.122014        116.432        1.16432
    5    0    3    8       119       0.5      0.0504392    0.000504392          13.2378       0.132378        115.614        1.15614
    5    0    3    8       124       0.5      0.0554669    0.000554669          14.2497       0.142497        114.821        1.14821
    5    0    3    8       129       0.5      0.0603461    0.000603461          15.2403       0.152403        114.053        1.14053
    5    0    3    8       134       0.5      0.0656076    0.000656076          16.2117       0.162117        113.307        1.13307
    5    0    3    8       139       0.5      0.0712965    0.000712965          17.1653       0.171653        112.582        1.12582
    5    0    3    8       144       0.5      0.0765171    0.000765171          18.1019       0.181019        111.877        1.11877
    5    0    3    8       149       0.5      0.0812893    0.000812893          19.0222       0.190222         111.19         1.1119
    5    0    3    8       154       0.5      0.0861639    0.000861639           19.928        0.19928         110.52         1.1052
    5    0    3    8       159       0.5      0.0911461    0.000911461          20.8198       0.208198        109.866        1.09866
    5    0    3    8       164       0.5      0.0960769    0.000960769           21.699        0.21699        109.227        1.09227
    5    0    3    8       169       0.5       0.100982     0.00100982          22.5658       0.225658        108.602        1.08602
    5    0    3    8       174       0.5       0.105909     0.00105909          23.4213       0.234213        107.991        1.07991
    5    0    3    8       179       0.5       0.110859     0.00110859           24.267        0.24267        107.392        1.07392
    5    0    3    8       184       0.5       0.115827     0.00115827          25.1031       0.251031        106.805        1.06805
    5    0    3    8       189       0.5       0.120808     0.00120808          25.9291       0.259291        106.229        1.06229
    5    0    3    8       194       0.5       0.125797     0.00125797          26.7476       0.267476        105.664        1.05664
    5    0    3    8       199       0.5       0.130789     0.00130789          27.5575       0.275575        105.109        1.05109
    5    0    3    8       204       0.5       0.135778     0.00135778          28.3607       0.283607        104.564        1.04564
    5    0    3    8       209       0.5        0.14076      0.0014076          29.1564       0.291564        104.028        1.04028
    5    0    3    8       214       0.5       0.145729     0.00145729          29.9447       0.299447          103.5          1.035
    5    0    3    8       219       0.5       0.150681     0.00150681          30.7274       0.307274        102.981        1.02981
    5    0    3    8       224       0.5       0.155614     0.00155614          31.5051       0.315051         102.47         1.0247
    5    0    3    8       229       0.5        0.16053      0.0016053          32.2768       0.322768        101.966        1.01966
    5    0    3    8       234       0.5       0.165431     0.00165431          33.0434       0.330434         101.47         1.0147
    5    0    3    8       239       0.5        0.17032      0.0017032          33.8039       0.338039         100.98         1.0098
    5    0    3    8       244       0.5         0.1752       0.001752          34.5615       0.345615        100.497        1.00497
    5    0    3    8       249       0.5       0.180074     0.00180074          35.3134       0.353134        100.021        1.00021
    5    0    3    8       254       0.5       0.184944     0.00184944          36.0632       0.360632         99.551        0.99551
    5    0    3    8       259       0.5       0.189814     0.00189814          36.8078       0.368078        99.0868       0.990868
    5    0    3    8       264       0.5       0.194685     0.00194685          37.5491       0.375491        98.6284       0.986284
    5    0    3    8       269       0.5       0.199561     0.00199561          38.2862       0.382862        98.1755       0.981755
    5    0    3    8       274       0.5       0.204443     0.00204443          39.0212       0.390212        97.7279       0.977279
    5    0    3    8       279       0.5       0.209332     0.00209332          39.7536       0.397536        97.2856       0.972856
    5    0    3    8       284       0.5       0.214227     0.00214227          40.4827       0.404827        96.8483       0.968483
    5    0    3    8       289       0.5       0.219128     0.00219128          41.2077       0.412077        96.4158       0.964158
    5    0    3    8       294       0.5       0.224037     0.00224037          41.9314       0.419314        95.9881       0.959881
    5    0    3    8       299       0.5       0.228952     0.00228952          42.6534       0.426534         95.565        0.95565
    5    0    3    8       304       0.5       0.233874     0.00233874          43.3688       0.433688        95.1463       0.951463
    5    0    3    8       309       0.5       0.238803     0.00238803          44.0852       0.440852         94.732        0.94732
    5    0    3    8       314       0.5       0.243739     0.00243739          44.7976       0.447976         94.322        0.94322
    5    0    3    8       319       0.5       0.248681     0.00248681          45.5103       0.455103        93.9161       0.939161
    5    0    3    8       324       0.5       0.253631     0.00253631          46.2231       0.462231        93.5142       0.935142
    5    0    3    8       329       0.5       0.258587     0.00258587          46.9296       0.469296        93.1162       0.931162
    5    0    3    8       334       0.5       0.263549     0.00263549          47.6345       0.476345        92.7221       0.927221
    5    0    3    8       339       0.5       0.268515     0.00268515          48.3372       0.483372        92.3317       0.923317
    5    0    3    8       344       0.5       0.273487     0.00273487          49.0441       0.490441         91.945        0.91945
    5    0    3    8       349       0.5       0.278462     0.00278462          49.7448       0.497448        91.5619       0.915619
    5    0    3    8       354       0.5       0.283441     0.00283441          50.4457       0.504457        91.1823       0.911823
    5    0    3    8       359       0.5       0.288423     0.00288423          51.1416       0.511416        90.8062       0.908062
    5    0    3    8       364       0.5       0.293407     0.00293407          51.8379       0.518379        90.4335       0.904335
    5    0    3    8       369       0.5       0.298393     0.00298393          52.5368       0.525368         90.064        0.90064
    5    0    3    8       374       0.5        0.30338      0.0030338          53.2267       0.532267        89.6979       0.896979
    5    0    3    8       379       0.5       0.308365     0.00308365          53.9173       0.539173        89.3349       0.893349
    5    0    3    8       384       0.5       0.313346     0.00313346          54.6083       0.546083        88.9751       0.889751
    5    0    3    8       389       0.5       0.318321     0.00318321          55.2993       0.552993        88.6184       0.886184
    5    0    3    8       394       0.5       0.323289     0.00323289          55.9895       0.559895        88.2648       0.882648
    5    0    3    8       399       0.5       0.328246     0.00328246          56.6779       0.566779        87.9141       0.879141
    5    0    3    8       404       0.5       0.333192     0.00333192          57.3633       0.573633        87.5663       0.875663
    5    0    3    8       409       0.5       0.338123     0.00338123          58.0505       0.580505        87.2215       0.872215
    5    0    3    8       414       0.5       0.343039     0.00343039          58.7425       0.587425        86.8795       0.868795
    5    0    3    8       419       0.5       0.347936     0.00347936          59.4204       0.594204        86.5403       0.865403
    5    0    3    8       424       0.5       0.352817     0.00352817          60.1026       0.601026        86.2039       0.862039
    5    0    3    8       429       0.5       0.357685     0.00357685          60.7892       0.607892        85.8702       0.858702
    5    0    3    8       434       0.5       0.362545     0.00362545          61.4653       0.614653        85.5392       0.855392
    5    0    3    8       439       0.5       0.367399     0.00367399          62.1471       0.621471        85.2109       0.852109
    5    0    3    8       444       0.5       0.372253     0.00372253          62.8205       0.628205        84.8852       0.848852
    5    0    3    8       449       0.5       0.377111     0.00377111          63.5007       0.635007         84.562        0.84562
    5    0    3    8       454       0.5       0.381976     0.00381976          64.1794       0.641794        84.2414       0.842414
    5    0    3    8       459       0.5       0.386852     0.00386852          64.8501       0.648501        83.9234       0.839234
    5    0    3    8       464       0.5       0.391744     0.00391744          65.5254       0.655254        83.6078       0.836078
