 *tel  csi     Z    A     CsICh  errCsICh     CsIV         errCsIV             CsIE        errCsIE            ESi        errESi
    5    0    2    6      1200       0.5        1.12252      0.0112252          171.115        1.71115        22.1764       0.221764
    5    0    2    6      1206       0.5         1.1286       0.011286          171.959        1.71959        22.0984       0.220984
    5    0    2    6      1212       0.5        1.13465      0.0113465          172.802        1.72802        22.0209       0.220209
    5    0    2    6      1218       0.5         1.1407       0.011407          173.645        1.73645        21.9441       0.219441
    5    0    2    6      1224       0.5        1.14674      0.0114674          174.488        1.74488        21.8678       0.218678
    5    0    2    6      1230       0.5        1.15277      0.0115277          175.331        1.75331        21.7921       0.217921
    5    0    2    6      1236       0.5        1.15882      0.0115882          176.174        1.76174         21.717        0.21717
    5    0    2    6      1242       0.5        1.16488      0.0116488          177.017        1.77017        21.6424       0.216424
    5    0    2    6      1248       0.5        1.17096      0.0117096           177.86         1.7786        21.5684       0.215684
    5    0    2    6      1254       0.5        1.17708      0.0117708          178.704        1.78704        21.4949       0.214949
    5    0    2    6      1260       0.5        1.18323      0.0118323          179.547        1.79547         21.422        0.21422
    5    0    2    6      1266       0.5        1.18942      0.0118942           180.39         1.8039        21.3496       0.213496
    5    0    2    6      1272       0.5        1.19564      0.0119564          181.233        1.81233        21.2777       0.212777
    5    0    2    6      1278       0.5        1.20189      0.0120189          182.076        1.82076        21.2063       0.212063
    5    0    2    6      1284       0.5        1.20817      0.0120817           182.92         1.8292        21.1355       0.211355
    5    0    2    6      1290       0.5        1.21446      0.0121446          183.763        1.83763        21.0652       0.210652
    5    0    2    6      1296       0.5        1.22078      0.0122078          184.606        1.84606        20.9953       0.209953
    5    0    2    6      1302       0.5        1.22711      0.0122711          185.449        1.85449         20.926        0.20926
    5    0    2    6      1308       0.5        1.23345      0.0123345          186.293        1.86293        20.8572       0.208572
    5    0    2    6      1314       0.5        1.23979      0.0123979          187.136        1.87136        20.7888       0.207888
    5    0    2    6      1320       0.5        1.24613      0.0124613          187.979        1.87979         20.721        0.20721
    5    0    2    6      1326       0.5        1.25247      0.0125247          188.823        1.88823        20.6536       0.206536
    5    0    2    6      1332       0.5         1.2588       0.012588          189.666        1.89666        20.5867       0.205867
    5    0    2    6      1338       0.5        1.26511      0.0126511           190.51         1.9051        20.5203       0.205203
    5    0    2    6      1344       0.5         1.2714       0.012714          191.353        1.91353        20.4543       0.204543
    5    0    2    6      1350       0.5        1.27767      0.0127767          192.197        1.92197        20.3888       0.203888
    5    0    2    6      1356       0.5         1.2839       0.012839           193.04         1.9304        20.3238       0.203238
    5    0    2    6      1362       0.5        1.29012      0.0129012          193.884        1.93884        20.2592       0.202592
    5    0    2    6      1368       0.5        1.29633      0.0129633          194.727        1.94727         20.195        0.20195
    5    0    2    6      1374       0.5        1.30255      0.0130255          195.571        1.95571        20.1313       0.201313
    5    0    2    6      1380       0.5        1.30877      0.0130877          196.415        1.96415         20.068        0.20068
    5    0    2    6      1386       0.5        1.31503      0.0131503          197.258        1.97258        20.0051       0.200051
    5    0    2    6      1392       0.5        1.32131      0.0132131          198.102        1.98102        19.9427       0.199427
    5    0    2    6      1398       0.5        1.32764      0.0132764          198.946        1.98946        19.8807       0.198807
    5    0    2    6      1404       0.5        1.33402      0.0133402           199.79         1.9979        19.8191       0.198191
    5    0    2    6      1410       0.5        1.34044      0.0134044          200.634        2.00634         19.758        0.19758
    5    0    2    6      1416       0.5         1.3469       0.013469          201.478        2.01478        19.6972       0.196972
    5    0    2    6      1422       0.5        1.35338      0.0135338          202.322        2.02322        19.6368       0.196368
    5    0    2    6      1428       0.5        1.35988      0.0135988          203.166        2.03166        19.5769       0.195769
    5    0    2    6      1434       0.5        1.36639      0.0136639           204.01         2.0401        19.5173       0.195173
    5    0    2    6      1440       0.5        1.37291      0.0137291          204.854        2.04854        19.4582       0.194582
    5    0    2    6      1446       0.5        1.37943      0.0137943          205.699        2.05699        19.3994       0.193994
    5    0    2    6      1452       0.5        1.38595      0.0138595          206.543        2.06543         19.341        0.19341
    5    0    2    6      1458       0.5        1.39246      0.0139246          207.388        2.07388         19.283        0.19283
    5    0    2    6      1464       0.5        1.39896      0.0139896          208.232        2.08232        19.2254       0.192254
    5    0    2    6      1470       0.5        1.40545      0.0140545          209.077        2.09077        19.1681       0.191681
    5    0    2    6      1476       0.5        1.41192      0.0141192          209.921        2.09921        19.1112       0.191112
    5    0    2    6      1482       0.5        1.41838      0.0141838          210.766        2.10766        19.0547       0.190547
    5    0    2    6      1488       0.5        1.42482      0.0142482          211.611        2.11611        18.9986       0.189986
    5    0    2    6      1494       0.5        1.43124      0.0143124          212.456        2.12456        18.9428       0.189428
    5    0    2    6      1500       0.5        1.43765      0.0143765          213.301        2.13301        18.8873       0.188873
    5    0    2    6      1506       0.5        1.44406      0.0144406          214.146        2.14146        18.8322       0.188322
    5    0    2    6      1512       0.5        1.45046      0.0145046          214.992        2.14992        18.7775       0.187775
    5    0    2    6      1518       0.5        1.45687      0.0145687          215.837        2.15837        18.7231       0.187231
    5    0    2    6      1524       0.5         1.4633       0.014633          216.682        2.16682        18.6691       0.186691
    5    0    2    6      1530       0.5        1.46974      0.0146974          217.528        2.17528        18.6154       0.186154
    5    0    2    6      1536       0.5        1.47621      0.0147621          218.374        2.18374         18.562        0.18562
    5    0    2    6      1542       0.5         1.4827       0.014827          219.219        2.19219         18.509        0.18509
    5    0    2    6      1548       0.5        1.48923      0.0148923          220.065        2.20065        18.4562       0.184562
    5    0    2    6      1554       0.5        1.49577      0.0149577          220.911        2.20911        18.4039       0.184039
    5    0    2    6      1560       0.5        1.50235      0.0150235          221.757        2.21757        18.3518       0.183518
    5    0    2    6      1566       0.5        1.50895      0.0150895          222.603        2.22603        18.3001       0.183001
    5    0    2    6      1572       0.5        1.51557      0.0151557           223.45         2.2345        18.2486       0.182486
    5    0    2    6      1578       0.5        1.52222      0.0152222          224.296        2.24296        18.1975       0.181975
    5    0    2    6      1584       0.5        1.52889      0.0152889          225.142        2.25142        18.1467       0.181467
    5    0    2    6      1590       0.5        1.53557      0.0153557          225.989        2.25989        18.0963       0.180963
    5    0    2    6      1596       0.5        1.54225      0.0154225          226.836        2.26836        18.0461       0.180461
    5    0    2    6      1602       0.5        1.54892      0.0154892          227.683        2.27683        17.9962       0.179962
    5    0    2    6      1608       0.5        1.55558      0.0155558          228.529        2.28529        17.9466       0.179466
    5    0    2    6      1614       0.5        1.56221      0.0156221          229.377        2.29377        17.8974       0.178974
    5    0    2    6      1620       0.5         1.5688       0.015688          230.224        2.30224        17.8484       0.178484
    5    0    2    6      1626       0.5        1.57534      0.0157534          231.071        2.31071        17.7997       0.177997
    5    0    2    6      1632       0.5        1.58185      0.0158185          231.918        2.31918        17.7513       0.177513
    5    0    2    6      1638       0.5        1.58833      0.0158833          232.766        2.32766        17.7032       0.177032
    5    0    2    6      1644       0.5         1.5948       0.015948          233.614        2.33614        17.6553       0.176553
    5    0    2    6      1650       0.5        1.60128      0.0160128          234.462        2.34462        17.6078       0.176078
    5    0    2    6      1656       0.5        1.60777      0.0160777          235.309        2.35309        17.5605       0.175605
    5    0    2    6      1662       0.5         1.6143       0.016143          236.158        2.36158        17.5135       0.175135
    5    0    2    6      1668       0.5        1.62087      0.0162087          237.006        2.37006        17.4668       0.174668
    5    0    2    6      1674       0.5        1.62749      0.0162749          237.854        2.37854        17.4203       0.174203
    5    0    2    6      1680       0.5        1.63415      0.0163415          238.703        2.38703        17.3742       0.173742
    5    0    2    6      1686       0.5        1.64086      0.0164086          239.551        2.39551        17.3283       0.173283
    5    0    2    6      1692       0.5        1.64759      0.0164759            240.4          2.404        17.2826       0.172826
    5    0    2    6      1698       0.5        1.65434      0.0165434          241.249        2.41249        17.2372       0.172372
    5    0    2    6      1704       0.5        1.66111      0.0166111          242.098        2.42098        17.1921       0.171921
    5    0    2    6      1710       0.5        1.66789      0.0166789          242.947        2.42947        17.1472       0.171472
    5    0    2    6      1716       0.5        1.67466      0.0167466          243.796        2.43796        17.1026       0.171026
    5    0    2    6      1722       0.5        1.68143      0.0168143          244.646        2.44646        17.0583       0.170583
    5    0    2    6      1728       0.5        1.68818      0.0168818          245.495        2.45495        17.0142       0.170142
    5    0    2    6      1734       0.5        1.69492      0.0169492          246.345        2.46345        16.9703       0.169703
    5    0    2    6      1740       0.5        1.70164      0.0170164          247.195        2.47195        16.9267       0.169267
    5    0    2    6      1746       0.5        1.70834      0.0170834          248.045        2.48045        16.8833       0.168833
    5    0    3    6        84       0.5      0.0149278    0.000149278          15.2633       0.152633         108.07         1.0807
    5    0    3    6        89       0.5      0.0199709    0.000199709          16.4926       0.164926        107.127        1.07127
    5    0    3    6        94       0.5      0.0250537    0.000250537          17.6886       0.176886         106.22         1.0622
    5    0    3    6        99       0.5      0.0301564    0.000301564          18.8533       0.188533        105.347        1.05347
    5    0    3    6       104       0.5      0.0352464    0.000352464          19.9905       0.199905        104.505        1.04505
    5    0    3    6       109       0.5      0.0402838    0.000402838          21.1007       0.211007        103.692        1.03692
    5    0    3    6       114       0.5      0.0453225    0.000453225          22.1877       0.221877        102.906        1.02906
    5    0    3    6       119       0.5      0.0504392    0.000504392          23.2533       0.232533        102.144        1.02144
    5    0    3    6       124       0.5      0.0554669    0.000554669          24.2974       0.242974        101.406        1.01406
    5    0    3    6       129       0.5      0.0603461    0.000603461          25.3217       0.253217        100.688        1.00688
    5    0    3    6       134       0.5      0.0656076    0.000656076          26.3294       0.263294        99.9912       0.999912
    5    0    3    6       139       0.5      0.0712965    0.000712965          27.3215       0.273215        99.3126       0.993126
    5    0    3    6       144       0.5      0.0765171    0.000765171          28.2971       0.282971        98.6515       0.986515
    5    0    3    6       149       0.5      0.0812893    0.000812893          29.2578       0.292578        98.0068       0.980068
    5    0    3    6       154       0.5      0.0861639    0.000861639          30.2057       0.302057        97.3776       0.973776
    5    0    3    6       159       0.5      0.0911461    0.000911461          31.1411       0.311411        96.7628       0.967628
    5    0    3    6       164       0.5      0.0960769    0.000960769          32.0681       0.320681        96.1617       0.961617
    5    0    3    6       169       0.5       0.100982     0.00100982          32.9815       0.329815        95.5734       0.955734
    5    0    3    6       174       0.5       0.105909     0.00105909          33.8818       0.338818        94.9973       0.949973
    5    0    3    6       179       0.5       0.110859     0.00110859          34.7763       0.347763        94.4328       0.944328
    5    0    3    6       184       0.5       0.115827     0.00115827          35.6625       0.356625        93.8791       0.938791
    5    0    3    6       189       0.5       0.120808     0.00120808          36.5399       0.365399        93.3359       0.933359
    5    0    3    6       194       0.5       0.125797     0.00125797          37.4079       0.374079        92.8024       0.928024
    5    0    3    6       199       0.5       0.130789     0.00130789          38.2677       0.382677        92.2783       0.922783
    5    0    3    6       204       0.5       0.135778     0.00135778          39.1194       0.391194        91.7631       0.917631
    5    0    3    6       209       0.5        0.14076      0.0014076            39.97         0.3997        91.2565       0.912565
    5    0    3    6       214       0.5       0.145729     0.00145729            40.81         0.4081        90.7579       0.907579
    5    0    3    6       219       0.5       0.150681     0.00150681          41.6455       0.416455        90.2671       0.902671
    5    0    3    6       224       0.5       0.155614     0.00155614          42.4776       0.424776        89.7838       0.897838
    5    0    3    6       229       0.5        0.16053      0.0016053           43.307        0.43307        89.3076       0.893076
    5    0    3    6       234       0.5       0.165431     0.00165431          44.1289       0.441289        88.8382       0.888382
    5    0    3    6       239       0.5        0.17032      0.0017032          44.9428       0.449428        88.3754       0.883754
    5    0    3    6       244       0.5         0.1752       0.001752          45.7546       0.457546         87.919        0.87919
    5    0    3    6       249       0.5       0.180074     0.00180074          46.5654       0.465654        87.4687       0.874687
    5    0    3    6       254       0.5       0.184944     0.00184944          47.3671       0.473671        87.0242       0.870242
    5    0    3    6       259       0.5       0.189814     0.00189814          48.1701       0.481701        86.5855       0.865855
    5    0    3    6       264       0.5       0.194685     0.00194685          48.9629       0.489629        86.1522       0.861522
    5    0    3    6       269       0.5       0.199561     0.00199561          49.7591       0.497591        85.7242       0.857242
    5    0    3    6       274       0.5       0.204443     0.00204443          50.5588       0.505588        85.3014       0.853014
    5    0    3    6       279       0.5       0.209332     0.00209332          51.3358       0.513358        84.8836       0.848836
    5    0    3    6       284       0.5       0.214227     0.00214227          52.1213       0.521213        84.4706       0.844706
    5    0    3    6       289       0.5       0.219128     0.00219128          52.9043       0.529043        84.0624       0.840624
    5    0    3    6       294       0.5       0.224037     0.00224037          53.6848       0.536848        83.6587       0.836587
    5    0    3    6       299       0.5       0.228952     0.00228952          54.4631       0.544631        83.2595       0.832595
    5    0    3    6       304       0.5       0.233874     0.00233874          55.2394       0.552394        82.8645       0.828645
    5    0    3    6       309       0.5       0.238803     0.00238803          56.0135       0.560135        82.4739       0.824739
    5    0    3    6       314       0.5       0.243739     0.00243739          56.7853       0.567853        82.0873       0.820873
    5    0    3    6       319       0.5       0.248681     0.00248681          57.5544       0.575544        81.7048       0.817048
    5    0    3    6       324       0.5       0.253631     0.00253631          58.3205       0.583205        81.3261       0.813261
    5    0    3    6       329       0.5       0.258587     0.00258587          59.0836       0.590836        80.9514       0.809514
    5    0    3    6       334       0.5       0.263549     0.00263549           59.844        0.59844        80.5803       0.805803
    5    0    3    6       339       0.5       0.268515     0.00268515          60.6021       0.606021         80.213        0.80213
    5    0    3    6       344       0.5       0.273487     0.00273487          61.3583       0.613583        79.8492       0.798492
    5    0    3    6       349       0.5       0.278462     0.00278462          62.1128       0.621128         79.489        0.79489
    5    0    3    6       354       0.5       0.283441     0.00283441          62.8659       0.628659        79.1322       0.791322
    5    0    3    6       359       0.5       0.288423     0.00288423          63.6178       0.636178        78.7788       0.787788
    5    0    3    6       364       0.5       0.293407     0.00293407          64.3686       0.643686        78.4287       0.784287
    5    0    3    6       369       0.5       0.298393     0.00298393          65.1184       0.651184        78.0819       0.780819
    5    0    3    6       374       0.5        0.30338      0.0030338          65.8672       0.658672        77.7383       0.777383
    5    0    3    6       379       0.5       0.308365     0.00308365          66.6149       0.666149        77.3978       0.773978
    5    0    3    6       384       0.5       0.313346     0.00313346          67.3616       0.673616        77.0604       0.770604
    5    0    3    6       389       0.5       0.318321     0.00318321          68.1071       0.681071         76.726        0.76726
    5    0    3    6       394       0.5       0.323289     0.00323289          68.8516       0.688516        76.3947       0.763947
    5    0    3    6       399       0.5       0.328246     0.00328246          69.5949       0.695949        76.0662       0.760662
    5    0    3    6       404       0.5       0.333192     0.00333192           70.337        0.70337        75.7407       0.757407
    5    0    3    6       409       0.5       0.338123     0.00338123          71.0781       0.710781         75.418        0.75418
    5    0    3    6       414       0.5       0.343039     0.00343039          71.8181       0.718181        75.0982       0.750982
    5    0    3    6       419       0.5       0.347936     0.00347936           72.557        0.72557        74.7811       0.747811
    5    0    3    6       424       0.5       0.352817     0.00352817           73.295        0.73295        74.4667       0.744667
    5    0    3    6       429       0.5       0.357685     0.00357685          74.0322       0.740322         74.155        0.74155
    5    0    3    6       434       0.5       0.362545     0.00362545          74.7684       0.747684        73.8459       0.738459
    5    0    3    6       439       0.5       0.367399     0.00367399          75.5038       0.755038        73.5395       0.735395
    5    0    3    6       444       0.5       0.372253     0.00372253          76.2384       0.762384        73.2356       0.732356
    5    0    3    6       449       0.5       0.377111     0.00377111          76.9723       0.769723        72.9342       0.729342
    5    0    3    6       454       0.5       0.381976     0.00381976          77.7054       0.777054        72.6354       0.726354
    5    0    3    6       459       0.5       0.386852     0.00386852          78.4378       0.784378         72.339        0.72339
    5    0    3    6       464       0.5       0.391744     0.00391744          79.1694       0.791694        72.0451       0.720451
    5    0    3    6       469       0.5       0.396654     0.00396654          79.9004       0.799004        71.7536       0.717536
    5    0    3    6       474       0.5       0.401585     0.00401585          80.6306       0.806306        71.4644       0.714644
    5    0    3    6       479       0.5       0.406532     0.00406532          81.3602       0.813602        71.1776       0.711776
    5    0    3    6       484       0.5       0.411494     0.00411494           82.089        0.82089        70.8931       0.708931
    5    0    3    6       489       0.5       0.416467     0.00416467          82.8172       0.828172        70.6109       0.706109
    5    0    3    6       494       0.5       0.421448     0.00421448          83.5447       0.835447         70.331        0.70331
    5    0    3    6       499       0.5       0.426435     0.00426435          84.2716       0.842716        70.0533       0.700533
    5    0    3    6       504       0.5       0.431426     0.00431426          84.9979       0.849979        69.7778       0.697778
    5    0    3    6       509       0.5       0.436417     0.00436417          85.7235       0.857235        69.5045       0.695045
    5    0    3    6       514       0.5       0.441405     0.00441405          86.4486       0.864486        69.2334       0.692334
    5    0    3    6       519       0.5       0.446388     0.00446388           87.173        0.87173        68.9643       0.689643
    5    0    3    6       524       0.5       0.451366     0.00451366          87.8969       0.878969        68.6974       0.686974
    5    0    3    6       529       0.5       0.456339     0.00456339          88.6202       0.886202        68.4326       0.684326
    5    0    3    6       534       0.5       0.461308     0.00461308          89.3429       0.893429        68.1698       0.681698
    5    0    3    6       539       0.5       0.466275     0.00466275          90.0651       0.900651        67.9091       0.679091
    5    0    3    6       544       0.5       0.471241     0.00471241          90.7868       0.907868        67.6503       0.676503
    5    0    3    6       549       0.5       0.476205     0.00476205          91.5079       0.915079        67.3936       0.673936
    5    0    3    6       554       0.5        0.48117      0.0048117          92.2285       0.922285        67.1388       0.671388
    5    0    3    6       559       0.5       0.486137     0.00486137          92.9486       0.929486         66.886        0.66886
    5    0    3    6       564       0.5       0.491105     0.00491105          93.6682       0.936682        66.6351       0.666351
    5    0    3    6       569       0.5       0.496077     0.00496077          94.3873       0.943873        66.3861       0.663861
    5    0    3    6       574       0.5        0.50105      0.0050105          95.1058       0.951058         66.139        0.66139
    5    0    3    6       579       0.5       0.506022     0.00506022          95.8239       0.958239        65.8937       0.658937
    5    0    3    6       584       0.5       0.510991     0.00510991          96.5415       0.965415        65.6503       0.656503
    5    0    3    6       589       0.5       0.515954     0.00515954          97.2586       0.972586        65.4088       0.654088
    5    0    3    6       594       0.5        0.52091      0.0052091          97.9752       0.979752         65.169        0.65169
    5    0    3    6       599       0.5       0.525856     0.00525856          98.6914       0.986914         64.931        0.64931
    5    0    3    6       604       0.5       0.530789     0.00530789           99.407        0.99407        64.6948       0.646948
    5    0    3    6       609       0.5       0.535707     0.00535707          100.122        1.00122        64.4603       0.644603
    5    0    3    6       614       0.5       0.540609     0.00540609          100.837        1.00837        64.2276       0.642276
    5    0    3    6       619       0.5       0.545492     0.00545492          101.551        1.01551        63.9966       0.639966
    5    0    3    6       624       0.5       0.550359     0.00550359          102.265        1.02265        63.7672       0.637672
    5    0    3    6       629       0.5       0.555214     0.00555214          102.979        1.02979        63.5396       0.635396
    5    0    3    6       634       0.5       0.560061     0.00560061          103.692        1.03692        63.3136       0.633136
    5    0    3    6       639       0.5       0.564906     0.00564906          104.404        1.04404        63.0892       0.630892
    5    0    3    6       644       0.5        0.56975      0.0056975          105.116        1.05116        62.8665       0.628665
    5    0    3    6       649       0.5         0.5746       0.005746          105.828        1.05828        62.6454       0.626454
    5    0    3    6       654       0.5       0.579458     0.00579458           106.54         1.0654        62.4259       0.624259
    5    0    3    6       659       0.5       0.584328     0.00584328           107.25         1.0725         62.208        0.62208
    5    0    3    6       664       0.5       0.589216     0.00589216          107.961        1.07961        61.9916       0.619916
    5    0    3    6       669       0.5       0.594124     0.00594124          108.671        1.08671        61.7768       0.617768
    5    0    3    6       674       0.5       0.599051     0.00599051          109.381        1.09381        61.5635       0.615635
    5    0    3    6       679       0.5       0.603995     0.00603995           110.09         1.1009        61.3517       0.613517
    5    0    3    6       684       0.5       0.608951     0.00608951          110.799        1.10799        61.1414       0.611414
    5    0    3    6       689       0.5       0.613918     0.00613918          111.507        1.11507        60.9326       0.609326
    5    0    3    6       694       0.5       0.618892     0.00618892          112.215        1.12215        60.7253       0.607253
    5    0    3    6       699       0.5        0.62387      0.0062387          112.923        1.12923        60.5194       0.605194
    5    0    3    6       704       0.5        0.62885      0.0062885           113.63         1.1363         60.315        0.60315
    5    0    3    6       709       0.5       0.633828     0.00633828          114.337        1.14337         60.112        0.60112
    5    0    3    6       714       0.5       0.638801     0.00638801          115.044        1.15044        59.9105       0.599105
    5    0    3    6       719       0.5       0.643768     0.00643768           115.75         1.1575        59.7103       0.597103
    5    0    3    6       724       0.5       0.648728     0.00648728          116.456        1.16456        59.5115       0.595115
    5    0    3    6       729       0.5       0.653684     0.00653684          117.161        1.17161        59.3141       0.593141
    5    0    3    6       734       0.5       0.658637     0.00658637          117.866        1.17866        59.1181       0.591181
    5    0    3    6       739       0.5       0.663589     0.00663589          118.571        1.18571        58.9234       0.589234
    5    0    3    6       744       0.5       0.668542     0.00668542          119.276        1.19276          58.73         0.5873
    5    0    3    6       749       0.5       0.673498     0.00673498           119.98         1.1998         58.538        0.58538
    5    0    3    6       754       0.5       0.678458     0.00678458          120.683        1.20683        58.3473       0.583473
    5    0    3    6       759       0.5       0.683424     0.00683424          121.386        1.21386        58.1578       0.581578
    5    0    3    6       764       0.5       0.688398     0.00688398          122.089        1.22089        57.9697       0.579697
    5    0    3    6       769       0.5       0.693381     0.00693381          122.792        1.22792        57.7828       0.577828
    5    0    3    6       774       0.5       0.698369     0.00698369          123.494        1.23494        57.5972       0.575972
    5    0    3    6       779       0.5       0.703359     0.00703359          124.196        1.24196        57.4129       0.574129
    5    0    3    6       784       0.5       0.708349     0.00708349          124.898        1.24898        57.2297       0.572297
    5    0    3    6       789       0.5       0.713334     0.00713334          125.599        1.25599        57.0478       0.570478
    5    0    3    6       794       0.5       0.718312     0.00718312            126.3          1.263        56.8672       0.568672
    5    0    3    6       799       0.5       0.723278     0.00723278              127           1.27        56.6877       0.566877
    5    0    3    6       804       0.5       0.728231     0.00728231            127.7          1.277        56.5094       0.565094
    5    0    3    6       809       0.5       0.733165     0.00733165            128.4          1.284        56.3323       0.563323
    5    0    3    6       814       0.5       0.738079     0.00738079            129.1          1.291        56.1563       0.561563
    5    0    3    6       819       0.5       0.742971     0.00742971          129.799        1.29799        55.9816       0.559816
    5    0    3    6       824       0.5       0.747844     0.00747844          130.498        1.30498        55.8079       0.558079
    5    0    3    6       829       0.5       0.752703     0.00752703          131.197        1.31197        55.6354       0.556354
    5    0    3    6       834       0.5       0.757553     0.00757553          131.895        1.31895        55.4641       0.554641
    5    0    3    6       839       0.5       0.762397     0.00762397          132.593        1.32593        55.2938       0.552938
    5    0    3    6       844       0.5        0.76724      0.0076724           133.29         1.3329        55.1247       0.551247
    5    0    3    6       849       0.5       0.772086     0.00772086          133.988        1.33988        54.9566       0.549566
    5    0    3    6       854       0.5       0.776939     0.00776939          134.685        1.34685        54.7896       0.547896
    5    0    3    6       859       0.5       0.781804     0.00781804          135.382        1.35382        54.6238       0.546238
    5    0    3    6       864       0.5       0.786684     0.00786684          136.078        1.36078        54.4589       0.544589
    5    0    3    6       869       0.5       0.791584     0.00791584          136.774        1.36774        54.2952       0.542952
    5    0    3    6       874       0.5       0.796501     0.00796501           137.47         1.3747        54.1325       0.541325
    5    0    3    6       879       0.5       0.801432     0.00801432          138.165        1.38165        53.9708       0.539708
    5    0    3    6       884       0.5       0.806377     0.00806377          138.861        1.38861        53.8101       0.538101
    5    0    3    6       889       0.5       0.811332     0.00811332          139.555        1.39555        53.6505       0.536505
    5    0    3    6       894       0.5       0.816296     0.00816296           140.25         1.4025        53.4919       0.534919
    5    0    3    6       899       0.5       0.821266     0.00821266          140.944        1.40944        53.3342       0.533342
    5    0    3    6       904       0.5       0.826241     0.00826241          141.638        1.41638        53.1776       0.531776
    5    0    3    6       909       0.5       0.831218     0.00831218          142.332        1.42332        53.0219       0.530219
    5    0    3    6       914       0.5       0.836194     0.00836194          143.026        1.43026        52.8673       0.528673
    5    0    3    6       919       0.5        0.84117      0.0084117          143.719        1.43719        52.7136       0.527136
    5    0    3    6       924       0.5       0.846145     0.00846145          144.412        1.44412        52.5608       0.525608
    5    0    3    6       929       0.5       0.851119     0.00851119          145.104        1.45104         52.409        0.52409
    5    0    3    6       934       0.5       0.856095     0.00856095          145.797        1.45797        52.2581       0.522581
    5    0    3    6       939       0.5       0.861071     0.00861071          146.489        1.46489        52.1082       0.521082
    5    0    3    6       944       0.5        0.86605      0.0086605          147.181        1.47181        51.9592       0.519592
    5    0    3    6       949       0.5       0.871031     0.00871031          147.872        1.47872        51.8111       0.518111
    5    0    3    6       954       0.5       0.876016     0.00876016          148.563        1.48563        51.6639       0.516639
    5    0    3    6       959       0.5       0.881004     0.00881004          149.254        1.49254        51.5176       0.515176
    5    0    3    6       964       0.5       0.885998     0.00885998          149.945        1.49945        51.3722       0.513722
    5    0    3    6       969       0.5       0.890996     0.00890996          150.636        1.50636        51.2277       0.512277
    5    0    3    6       974       0.5       0.895995     0.00895995          151.326        1.51326         51.084        0.51084
    5    0    3    6       979       0.5       0.900994     0.00900994          152.016        1.52016        50.9412       0.509412
    5    0    3    6       984       0.5       0.905989     0.00905989          152.706        1.52706        50.7993       0.507993
    5    0    3    6       989       0.5       0.910979     0.00910979          153.395        1.53395        50.6583       0.506583
    5    0    3    6       994       0.5        0.91596      0.0091596          154.084        1.54084         50.518        0.50518
    5    0    3    6       999       0.5       0.920931     0.00920931          154.773        1.54773        50.3787       0.503787
    5    0    3    6      1004       0.5       0.925889     0.00925889          155.462        1.55462        50.2401       0.502401
    5    0    3    6      1009       0.5       0.930831     0.00930831           156.15         1.5615        50.1024       0.501024
    5    0    3    6      1014       0.5       0.935755     0.00935755          156.838        1.56838        49.9655       0.499655
    5    0    3    6      1019       0.5       0.940663     0.00940663          157.526        1.57526        49.8294       0.498294
    5    0    3    6      1024       0.5       0.945558     0.00945558          158.214        1.58214        49.6941       0.496941
    5    0    3    6      1029       0.5       0.950445     0.00950445          158.901        1.58901        49.5596       0.495596
    5    0    3    6      1034       0.5       0.955328     0.00955328          159.589        1.59589        49.4259       0.494259
    5    0    3    6      1039       0.5        0.96021      0.0096021          160.276        1.60276        49.2929       0.492929
    5    0    3    6      1044       0.5       0.965097     0.00965097          160.962        1.60962        49.1608       0.491608
    5    0    3    6      1049       0.5       0.969993     0.00969993          161.649        1.61649        49.0294       0.490294
    5    0    3    6      1054       0.5       0.974901     0.00974901          162.335        1.62335        48.8988       0.488988
    5    0    3    6      1059       0.5       0.979826     0.00979826          163.021        1.63021        48.7689       0.487689
    5    0    3    6      1064       0.5       0.984773     0.00984773          163.707        1.63707        48.6398       0.486398
    5    0    3    6      1069       0.5        0.98974      0.0098974          164.393        1.64393        48.5114       0.485114
    5    0    3    6      1074       0.5       0.994728     0.00994728          165.078        1.65078        48.3838       0.483838
    5    0    3    6      1079       0.5       0.999732     0.00999732          165.763        1.65763        48.2569       0.482569
    5    0    3    6      1084       0.5        1.00475      0.0100475          166.448        1.66448        48.1307       0.481307
    5    0    3    6      1089       0.5        1.00978      0.0100978          167.133        1.67133        48.0053       0.480053
    5    0    3    6      1094       0.5        1.01482      0.0101482          167.817        1.67817        47.8805       0.478805
    5    0    3    6      1099       0.5        1.01987      0.0101987          168.501        1.68501        47.7565       0.477565
    5    0    3    6      1104       0.5        1.02493      0.0102493          169.185        1.69185        47.6331       0.476331
    5    0    3    6      1109       0.5        1.02999      0.0102999          169.869        1.69869        47.5105       0.475105
    5    0    3    6      1114       0.5        1.03505      0.0103505          170.553        1.70553        47.3886       0.473886
    5    0    3    6      1119       0.5        1.04011      0.0104011          171.236        1.71236        47.2673       0.472673
    5    0    3    6      1124       0.5        1.04517      0.0104517          171.919        1.71919        47.1467       0.471467
    5    0    3    6      1129       0.5        1.05024      0.0105024          172.602        1.72602        47.0268       0.470268
    5    0    3    6      1134       0.5         1.0553       0.010553          173.285        1.73285        46.9075       0.469075
    5    0    3    6      1139       0.5        1.06038      0.0106038          173.967        1.73967        46.7889       0.467889
    5    0    3    6      1144       0.5        1.06545      0.0106545           174.65         1.7465         46.671        0.46671
    5    0    3    6      1149       0.5        1.07053      0.0107053          175.332        1.75332        46.5537       0.465537
